"gene.y"	"Sample"	"chr"	"start"	"end"	"n"	"clusterID"	"N"	"coord"	"gene.x"	"annotation"	"FDR"	"ensemblID"	"verdict"	"deltapsi"	"transcripts"	"bam_slice"	"event"	"SS_Coords"	"ENSG.ID"	"median.cpm"	"sd"	"sum"
"337"	"PPP6R3"	"MDS_K700E"	"chr11"	68596218	68600321	2	"clu_20907_+"	2	"chr11:68596218-68600341"	"<i>PPP6R3</i>"	"cryptic"	0.000173	"ENSG00000134759.13"	"cryptic_threeprime"	0.123	"."	"chr11:68595218-68601321"	"chr11:68596218-68600321"	"chr11:68599821-68600821"	"ENSG00000110075.15"	191.7157486	27.02444866	0
"338"	"PPP6R3"	"Nalm_K700E"	"chr11"	68596218	68600321	2	"clu_2627_+"	2	"chr11:68596218-68600341"	"<i>PPP6R3</i>"	"cryptic"	0.00178	"ENSG00000110075.15"	"cryptic_threeprime"	0.162	"."	"chr11:68595218-68601321"	"chr11:68596218-68600321"	"chr11:68599821-68600821"	"ENSG00000110075.15"	137.9020501	0.930948186	0
"339"	"PROSER1"	"MDS_K700E"	"chr13"	39031645	39034131	2	"clu_10574_-"	4	"chr13:39031631-39037198"	"<i>PROSER1</i>"	"cryptic"	0.000681	"ENSG00000072274.12"	"cryptic_threeprime"	0.094	"."	"chr13:39030645-39035131"	"chr13:39031645-39034131"	"chr13:39033631-39034631"	"ENSG00000120685.20"	118.5008152	24.20221668	0
"340"	"PROSER1"	"Nalm_K700E"	"chr13"	39031645	39034131	2	"clu_3604_-"	4	"chr13:39031631-39037198"	"<i>PROSER1</i>"	"cryptic"	0.00122	"ENSG00000120685.20"	"cryptic_threeprime"	0.056	"."	"chr13:39030645-39035131"	"chr13:39031645-39034131"	"chr13:39033631-39034631"	"ENSG00000120685.20"	138.6231812	5.138417212	0
"341"	"PRPF38A"	"BRCA_K700E"	"chr1"	52414647	52414741	4	"clu_354_+"	2	"chr1:52414647-52414762"	"<i>PRPF38A</i>"	"cryptic"	0.0387	"ENSG00000134748.13"	"cryptic_threeprime"	0.211	"."	"chr1:52413647-52415741"	"chr1:52414647-52414741"	"chr1:52414241-52415241"	"ENSG00000134748.13"	10.77550017	2.52120762	0
"342"	"PRPF38A"	"K562_K700E"	"chr1"	52414647	52414741	4	"clu_552_+"	2	"chr1:52414647-52414762"	"<i>PRPF38A</i>"	"cryptic"	0.00278	"ENSG00000090621.15"	"cryptic_threeprime"	0.245	"."	"chr1:52413647-52415741"	"chr1:52414647-52414741"	"chr1:52414241-52415241"	"ENSG00000134748.13"	36.99696247	0.152076493	0
"343"	"PRPF38A"	"MDS_K700E"	"chr1"	52414647	52414741	4	"clu_18645_+"	2	"chr1:52414647-52414762"	"<i>PRPF38A</i>"	"cryptic"	0.000483	"ENSG00000121892.14"	"cryptic_threeprime"	0.223	"."	"chr1:52413647-52415741"	"chr1:52414647-52414741"	"chr1:52414241-52415241"	"ENSG00000134748.13"	14.53553339	3.676949181	0
"344"	"PRPF38A"	"Nalm_K700E"	"chr1"	52414647	52414741	4	"clu_264_+"	3	"chr1:52414647-52414762"	"<i>PRPF38A</i>"	"cryptic"	8.45e-05	"ENSG00000134748.13"	"cryptic_threeprime"	0.168	"."	"chr1:52413647-52415741"	"chr1:52414647-52414741"	"chr1:52414241-52415241"	"ENSG00000134748.13"	22.6934038	1.272142662	0
"345"	"PRRC2A"	"BRCA_K700E"	"chr6"	31634557	31634798	2	"clu_15276_+"	2	"chr6:31634557-31634798"	"<i>PRRC2A</i>"	"cryptic"	0.0228	"ENSG00000204469.13"	"cryptic_threeprime"	0.149	"."	"chr6:31633557-31635798"	"chr6:31634557-31634798"	"chr6:31634298-31635298"	"ENSG00000204469.13"	361.6003604	86.14398149	0
"346"	"PRRC2A"	"Nalm_K700E"	"chr6"	31634557	31634798	2	"clu_11751_+"	2	"chr6:31634557-31634798"	"<i>PRRC2A</i>"	"cryptic"	0.000893	"ENSG00000204469.13"	"cryptic_threeprime"	0.102	"."	"chr6:31633557-31635798"	"chr6:31634557-31634798"	"chr6:31634298-31635298"	"ENSG00000204469.13"	646.1525809	6.73611211	0
"347"	"PSAP"	"BRCA_K700E"	"chr10"	71822007	71823888	2	"clu_2206_-"	3	"chr10:71822007-71825837"	"<i>PSAP</i>"	"annotated"	0.0406	"ENSG00000197746.15"	"annotated"	0.085	"ENST00000633965.1"	"chr10:71821007-71824888"	"chr10:71822007-71823888"	"chr10:71823388-71824388"	"ENSG00000197746.15"	2048.629153	714.8070626	10
"348"	"PSAP"	"BRCA_K700E"	"chr10"	71823896	71825837	2	"clu_2206_-"	3	"chr10:71822007-71825837"	"<i>PSAP</i>"	"annotated"	0.0406	"ENSG00000197746.15"	"annotated"	0.062	"ENST00000633965.1"	"chr10:71822896-71826837"	"chr10:71823896-71825837"	"chr10:71825337-71826337"	"ENSG00000197746.15"	2048.629153	714.8070626	0
"349"	"PSAP"	"K562_K700E"	"chr10"	71822007	71823888	2	"clu_913_-"	3	"chr10:71822007-71825837"	"<i>PSAP</i>"	"annotated"	0.000142	"ENSG00000167283.9"	"annotated"	0.069	"ENST00000633965.1"	"chr10:71821007-71824888"	"chr10:71822007-71823888"	"chr10:71823388-71824388"	"ENSG00000197746.15"	946.9669812	8.450637809	10
"350"	"PSAP"	"K562_K700E"	"chr10"	71823896	71825837	2	"clu_913_-"	3	"chr10:71822007-71825837"	"<i>PSAP</i>"	"annotated"	0.000142	"ENSG00000167283.9"	"annotated"	0.072	"ENST00000633965.1"	"chr10:71822896-71826837"	"chr10:71823896-71825837"	"chr10:71825337-71826337"	"ENSG00000197746.15"	946.9669812	8.450637809	0
"351"	"RABGAP1"	"MDS_K700E"	"chr9"	122997361	122998576	2	"clu_3946_+"	2	"chr9:122997361-122998597"	"<i>RABGAP1</i>"	"cryptic"	0.00122	"ENSG00000159023.19"	"cryptic_threeprime"	0.225	"."	"chr9:122996361-122999576"	"chr9:122997361-122998576"	"chr9:122998076-122999076"	"ENSG00000011454.18"	121.8705593	47.30114403	0
"352"	"RABGAP1"	"Nalm_K700E"	"chr9"	122997361	122998576	2	"clu_13223_+"	2	"chr9:122997361-122998597"	"<i>RABGAP1</i>"	"cryptic"	0.00913	"ENSG00000206053.13"	"cryptic_threeprime"	0.131	"."	"chr9:122996361-122999576"	"chr9:122997361-122998576"	"chr9:122998076-122999076"	"ENSG00000011454.18"	91.21424698	1.279641591	0
"353"	"RBM18"	"K562_K700E"	"chr9"	122261498	122264715	3	"clu_5549_-"	2	"chr9:122261498-122264715"	"<i>RBM18</i>"	"cryptic"	0.00362	"ENSG00000254772.10"	"cryptic_threeprime"	0.416	"."	"chr9:122260498-122265715"	"chr9:122261498-122264715"	"chr9:122264215-122265215"	"ENSG00000119446.14"	55.42853108	2.228969269	0
"354"	"RBM18"	"MDS_K700E"	"chr9"	122261498	122264715	3	"clu_378_-"	2	"chr9:122261498-122264715"	"<i>RBM18</i>"	"cryptic"	0.00123	"ENSG00000117614.9"	"cryptic_threeprime"	0.357	"."	"chr9:122260498-122265715"	"chr9:122261498-122264715"	"chr9:122264215-122265215"	"ENSG00000119446.14"	40.27640726	11.28761488	0
"355"	"RBM18"	"Nalm_K700E"	"chr9"	122261498	122264715	3	"clu_13520_-"	2	"chr9:122261498-122264715"	"<i>RBM18</i>"	"cryptic"	0.00108	"ENSG00000119446.14"	"cryptic_threeprime"	0.368	"."	"chr9:122260498-122265715"	"chr9:122261498-122264715"	"chr9:122264215-122265215"	"ENSG00000119446.14"	49.85009717	2.20946307	0
"356"	"RIDA"	"K562_K700E"	"chr8"	98108768	98117032	3	"clu_5320_-"	2	"chr8:98108751-98117032"	"<i>RIDA</i>"	"annotated"	0.0189	"ENSG00000087206.17"	"annotated"	0.111	"ENST00000520507.5"	"chr8:98107768-98118032"	"chr8:98108768-98117032"	"chr8:98116532-98117532"	"ENSG00000132541.11"	60.29486988	2.469838538	0
"357"	"RIDA"	"MDS_K700E"	"chr8"	98108768	98117032	3	"clu_8365_-"	5	"chr8:98106326-98117032"	"<i>RIDA</i>"	"annotated"	0.0275	"ENSG00000102858.12"	"annotated"	0.076	"ENST00000520507.5"	"chr8:98107768-98118032"	"chr8:98108768-98117032"	"chr8:98116532-98117532"	"ENSG00000132541.11"	14.34939643	6.564439243	0
"358"	"RIDA"	"Nalm_K700E"	"chr8"	98108768	98117032	3	"clu_12755_-"	6	"chr8:98106326-98117032"	"<i>RIDA</i>"	"cryptic"	9.15e-06	"ENSG00000132541.11"	"annotated"	0.061	"ENST00000520507.5"	"chr8:98107768-98118032"	"chr8:98108768-98117032"	"chr8:98116532-98117532"	"ENSG00000132541.11"	23.17645156	1.983381598	0
"359"	"RNF2"	"K562_K700E"	"chr1"	185087640	185091565	3	"clu_701_+"	2	"chr1:185087640-185091579"	"<i>RNF2</i>"	"cryptic"	0.0324	"ENSG00000228327.4"	"cryptic_threeprime"	0.214	"."	"chr1:185086640-185092565"	"chr1:185087640-185091565"	"chr1:185091065-185092065"	"ENSG00000121481.11"	72.3529747	0.9737622	0
"360"	"RNF2"	"MDS_K700E"	"chr1"	185087640	185091565	3	"clu_19307_+"	2	"chr1:185087640-185091579"	"<i>RNF2</i>"	"cryptic"	3.7e-05	"ENSG00000103326.11"	"cryptic_threeprime"	0.213	"."	"chr1:185086640-185092565"	"chr1:185087640-185091565"	"chr1:185091065-185092065"	"ENSG00000121481.11"	58.20379343	12.71123419	0
"361"	"RNF2"	"Nalm_K700E"	"chr1"	185087640	185091565	3	"clu_586_+"	2	"chr1:185087640-185091579"	"<i>RNF2</i>"	"cryptic"	0.00587	"ENSG00000134900.12"	"cryptic_threeprime"	0.198	"."	"chr1:185086640-185092565"	"chr1:185087640-185091565"	"chr1:185091065-185092065"	"ENSG00000121481.11"	53.49246727	2.263773681	0
"362"	"RNF38"	"MDS_K700E"	"chr9"	36351219	36352742	2	"clu_146_-"	2	"chr9:36351199-36352742"	"<i>RNF38</i>"	"cryptic"	0.0027	"ENSG00000084072.16"	"cryptic_threeprime"	0.279	"."	"chr9:36350219-36353742"	"chr9:36351219-36352742"	"chr9:36352242-36353242"	"ENSG00000137075.18"	149.8420784	35.30944129	0
"363"	"RNF38"	"Nalm_K700E"	"chr9"	36351219	36352742	2	"clu_13406_-"	2	"chr9:36351199-36352742"	"<i>RNF38</i>"	"cryptic"	0.00122	"ENSG00000137075.18"	"cryptic_threeprime"	0.359	"."	"chr9:36350219-36353742"	"chr9:36351219-36352742"	"chr9:36352242-36353242"	"ENSG00000137075.18"	40.47541859	1.796535832	0
"364"	"RNH1"	"BRCA_K700E"	"chr11"	502249	504824	2	"clu_2763_-"	11	"chr11:502181-507113"	"<i>RNH1</i>"	"cryptic"	0.00566	"ENSG00000023191.17"	"annotated"	0.062	"ENST00000354420.7+ENST00000397615.6+ENST00000526295.1+ENST00000528713.5+ENST00000529306.5+ENST00000532055.5"	"chr11:501249-505824"	"chr11:502249-504824"	"chr11:504324-505324"	"ENSG00000023191.17"	150.7886933	50.60001597	36
"365"	"RNH1"	"MDS_K700E"	"chr11"	502249	504824	2	"clu_21218_-"	10	"chr11:502181-507113"	"<i>RNH1</i>"	"cryptic"	0.000123	"ENSG00000148288.11"	"annotated"	0.079	"ENST00000354420.6+ENST00000397615.6+ENST00000526295.1+ENST00000528713.5+ENST00000529306.5+ENST00000532055.5"	"chr11:501249-505824"	"chr11:502249-504824"	"chr11:504324-505324"	"ENSG00000023191.17"	126.7973791	34.14004785	36
"366"	"RNPEPL1"	"BRCA_K700E"	"chr2"	240575610	240576639	2	"clu_10983_+"	3	"chr2:240575610-240576639"	"<i>RNPEPL1</i>"	"cryptic"	0.0186	"ENSG00000142327.13"	"cryptic_threeprime"	0.083	"."	"chr2:240574610-240577639"	"chr2:240575610-240576639"	"chr2:240576139-240577139"	"ENSG00000142327.13"	60.38641034	10.72526611	0
"367"	"RNPEPL1"	"MDS_K700E"	"chr2"	240575610	240576639	2	"clu_28859_+"	3	"chr2:240575610-240576639"	"<i>RNPEPL1</i>"	"cryptic"	0.00465	"ENSG00000186480.12"	"cryptic_threeprime"	0.264	"."	"chr2:240574610-240577639"	"chr2:240575610-240576639"	"chr2:240576139-240577139"	"ENSG00000142327.13"	44.66641645	12.53164127	0
"368"	"RPAIN"	"K562_K700E"	"chr17"	5422829	5425971	2	"clu_2479_+"	7	"chr17:5422829-5432542"	"<i>RPAIN</i>"	"annotated"	0.00207	"ENSG00000112312.10"	"annotated"	0.056	"ENST00000327154.10+ENST00000381208.9+ENST00000381209.8+ENST00000405578.8+ENST00000539417.6+ENST00000570883.5+ENST00000571043.5+ENST00000571613.5+ENST00000573126.1"	"chr17:5421829-5426971"	"chr17:5422829-5425971"	"chr17:5425471-5426471"	"ENSG00000129197.15"	21.53842868	1.180669934	13
"369"	"RPAIN"	"MDS_K700E"	"chr17"	5422829	5425971	2	"clu_16410_+"	12	"chr17:5422829-5432542"	"<i>RPAIN</i>"	"cryptic"	0.0407	"ENSG00000020922.12"	"annotated"	0.063	"ENST00000327154.10+ENST00000381208.9+ENST00000381209.7+ENST00000405578.8+ENST00000539417.6+ENST00000570883.5+ENST00000571043.5+ENST00000571613.5+ENST00000573126.1"	"chr17:5421829-5426971"	"chr17:5422829-5425971"	"chr17:5425471-5426471"	"ENSG00000129197.15"	20.23033787	4.203039619	13
"370"	"RPRD1A"	"K562_K700E"	"chr18"	36025678	36026900	3	"clu_2662_-"	2	"chr18:35993300-36026900"	"<i>RPRD1A</i>"	"annotated"	0.00199	"ENSG00000185651.15"	"annotated"	0.464	"ENST00000589050.1"	"chr18:36024678-36027900"	"chr18:36025678-36026900"	"chr18:36026400-36027400"	"ENSG00000141425.18"	231.1850656	5.102106864	0
"371"	"RPRD1A"	"MDS_K700E"	"chr18"	36025678	36026900	3	"clu_19672_-"	2	"chr18:35993300-36026900"	"<i>RPRD1A</i>"	"annotated"	6.6e-05	"ENSG00000160294.10"	"annotated"	0.277	"ENST00000589050.1"	"chr18:36024678-36027900"	"chr18:36025678-36026900"	"chr18:36026400-36027400"	"ENSG00000141425.18"	115.1243633	31.06691175	0
"372"	"RPRD1A"	"Nalm_K700E"	"chr18"	36025678	36026900	3	"clu_6647_-"	2	"chr18:35993300-36026900"	"<i>RPRD1A</i>"	"annotated"	0.000187	"ENSG00000141425.18"	"annotated"	0.285	"ENST00000589050.1"	"chr18:36024678-36027900"	"chr18:36025678-36026900"	"chr18:36026400-36027400"	"ENSG00000141425.18"	165.9022083	7.273063433	0
"373"	"RPS15A"	"K562_K700E"	"chr16"	18789118	18790310	2	"clu_2031_-"	9	"chr16:18789118-18801431"	"<i>RPS15A</i>"	"cryptic"	0.000142	"ENSG00000144791.10"	"annotated"	0.12	"ENST00000562935.5+ENST00000563390.5+ENST00000569365.6+ENST00000572008.5+ENST00000573554.1+ENST00000574723.5+ENST00000576008.5"	"chr16:18788118-18791310"	"chr16:18789118-18790310"	"chr16:18789810-18790810"	"ENSG00000134419.15"	676.3749335	15.23866579	4
"374"	"RPS15A"	"Nalm_K700E"	"chr16"	18789118	18790310	2	"clu_5343_-"	5	"chr16:18789118-18794599"	"<i>RPS15A</i>"	"annotated"	8.28e-07	"ENSG00000134419.15"	"annotated"	0.074	"ENST00000562935.5+ENST00000563390.5+ENST00000569365.6+ENST00000572008.5+ENST00000573554.1+ENST00000574723.5+ENST00000576008.5"	"chr16:18788118-18791310"	"chr16:18789118-18790310"	"chr16:18789810-18790810"	"ENSG00000134419.15"	244.8331434	15.81282992	4
"375"	"RSRP1"	"K562_K700E"	"chr1"	25242426	25242539	2	"clu_105_-"	2	"chr1:25242413-25242539"	"<i>RSRP1</i>"	"annotated"	0.0115	"ENSG00000274602.5"	"annotated"	0.273	"ENST00000565733.5+ENST00000569495.5"	"chr1:25241426-25243539"	"chr1:25242426-25242539"	"chr1:25242039-25243039"	"ENSG00000117616.18"	242.5494127	1.087161368	0
"376"	"RSRP1"	"MDS_K700E"	"chr1"	25242426	25242539	2	"clu_13344_-"	2	"chr1:25242413-25242539"	"<i>RSRP1</i>"	"annotated"	0.0388	"ENSG00000244509.3"	"annotated"	0.339	"ENST00000565733.5+ENST00000569495.5"	"chr1:25241426-25243539"	"chr1:25242426-25242539"	"chr1:25242039-25243039"	"ENSG00000117616.18"	138.5436795	40.17116412	0
"377"	"RTF1"	"BRCA_K700E"	"chr15"	41470392	41471152	3	"clu_6022_+"	2	"chr15:41470392-41471172"	"<i>RTF1</i>"	"cryptic"	0.0334	"ENSG00000137815.15"	"cryptic_threeprime"	0.067	"."	"chr15:41469392-41472152"	"chr15:41470392-41471152"	"chr15:41470652-41471652"	"ENSG00000137815.15"	73.63071659	15.40734045	0
"378"	"RTF1"	"MDS_K700E"	"chr15"	41470392	41471152	3	"clu_14691_+"	4	"chr15:41470392-41474620"	"<i>RTF1</i>"	"cryptic"	7.14e-05	"ENSG00000182179.12"	"cryptic_threeprime"	0.058	"."	"chr15:41469392-41472152"	"chr15:41470392-41471152"	"chr15:41470652-41471652"	"ENSG00000137815.15"	92.11224556	46.70355622	0
"379"	"RTF1"	"Nalm_K700E"	"chr15"	41470392	41471152	3	"clu_4341_+"	2	"chr15:41470392-41471172"	"<i>RTF1</i>"	"cryptic"	0.00178	"ENSG00000137815.15"	"cryptic_threeprime"	0.092	"."	"chr15:41469392-41472152"	"chr15:41470392-41471152"	"chr15:41470652-41471652"	"ENSG00000137815.15"	88.09498322	2.915045724	0
"380"	"RWDD4"	"K562_K700E"	"chr4"	183655974	183658929	3	"clu_4372_-"	2	"chr4:183655961-183658929"	"<i>RWDD4</i>"	"cryptic"	0.00896	"ENSG00000117543.22"	"cryptic_threeprime"	0.255	"."	"chr4:183654974-183659929"	"chr4:183655974-183658929"	"chr4:183658429-183659429"	"ENSG00000182552.15"	41.55175151	3.345084014	0
"381"	"RWDD4"	"MDS_K700E"	"chr4"	183655974	183658929	3	"clu_4614_-"	2	"chr4:183655961-183658929"	"<i>RWDD4</i>"	"cryptic"	6.6e-05	"ENSG00000167113.10"	"cryptic_threeprime"	0.373	"."	"chr4:183654974-183659929"	"chr4:183655974-183658929"	"chr4:183658429-183659429"	"ENSG00000182552.15"	35.77452202	6.575508919	0
"382"	"RWDD4"	"Nalm_K700E"	"chr4"	183655974	183658929	3	"clu_10747_-"	7	"chr4:183651131-183658929"	"<i>RWDD4</i>"	"cryptic"	8.28e-07	"ENSG00000182552.15"	"cryptic_threeprime"	0.076	"."	"chr4:183654974-183659929"	"chr4:183655974-183658929"	"chr4:183658429-183659429"	"ENSG00000182552.15"	52.911238	1.513400568	0
"383"	"SAFB2"	"BRCA_K700E"	"chr19"	5595510	5598793	4	"clu_8664_-"	2	"chr19:5595497-5598793"	"<i>SAFB2</i>"	"cryptic"	0.0208	"ENSG00000130254.12"	"cryptic_threeprime"	0.086	"."	"chr19:5594510-5599793"	"chr19:5595510-5598793"	"chr19:5598293-5599293"	"ENSG00000130254.12"	44.38314148	9.429232194	0
"384"	"SAFB2"	"K562_K700E"	"chr19"	5595510	5598793	4	"clu_2742_-"	2	"chr19:5595497-5598793"	"<i>SAFB2</i>"	"cryptic"	0.0105	"ENSG00000122566.22"	"cryptic_threeprime"	0.396	"."	"chr19:5594510-5599793"	"chr19:5595510-5598793"	"chr19:5598293-5599293"	"ENSG00000130254.12"	60.34983497	0.494678741	0
"385"	"SAFB2"	"MDS_K700E"	"chr19"	5595510	5598793	4	"clu_24215_-"	4	"chr19:5594178-5598793"	"<i>SAFB2</i>"	"cryptic"	4.3e-09	"ENSG00000101019.21"	"cryptic_threeprime"	0.187	"."	"chr19:5594510-5599793"	"chr19:5595510-5598793"	"chr19:5598293-5599293"	"ENSG00000130254.12"	97.98398441	42.24400204	0
"386"	"SAFB2"	"Nalm_K700E"	"chr19"	5595510	5598793	4	"clu_6782_-"	2	"chr19:5595497-5598793"	"<i>SAFB2</i>"	"cryptic"	0.00203	"ENSG00000130254.12"	"cryptic_threeprime"	0.157	"."	"chr19:5594510-5599793"	"chr19:5595510-5598793"	"chr19:5598293-5599293"	"ENSG00000130254.12"	117.6601788	2.693361607	0
"387"	"SERBP1"	"BRCA_K700E"	"chr1"	67424977	67425083	4	"clu_1435_-"	2	"chr1:67424959-67425083"	"<i>SERBP1</i>"	"annotated"	0.0332	"ENSG00000142864.15"	"annotated"	0.22	"ENST00000361219.11+ENST00000370995.6+ENST00000484880.1"	"chr1:67423977-67426083"	"chr1:67424977-67425083"	"chr1:67424583-67425583"	"ENSG00000142864.15"	297.0050265	42.72777303	8
"388"	"SERBP1"	"K562_K700E"	"chr1"	67424977	67425083	4	"clu_207_-"	3	"chr1:67424959-67426163"	"<i>SERBP1</i>"	"cryptic"	0.00357	"ENSG00000254772.10"	"annotated"	0.285	"ENST00000361219.11+ENST00000370995.6+ENST00000484880.1"	"chr1:67423977-67426083"	"chr1:67424977-67425083"	"chr1:67424583-67425583"	"ENSG00000142864.15"	440.902727	0.526720984	8
"389"	"SERBP1"	"MDS_K700E"	"chr1"	67424977	67425083	4	"clu_13685_-"	2	"chr1:67424959-67425083"	"<i>SERBP1</i>"	"annotated"	1.48e-06	"ENSG00000155463.12"	"annotated"	0.315	"ENST00000361219.10+ENST00000370995.6+ENST00000484880.1"	"chr1:67423977-67426083"	"chr1:67424977-67425083"	"chr1:67424583-67425583"	"ENSG00000142864.15"	772.8920691	158.9631512	8
"390"	"SERBP1"	"Nalm_K700E"	"chr1"	67424977	67425083	4	"clu_1009_-"	2	"chr1:67424959-67425083"	"<i>SERBP1</i>"	"annotated"	3.17e-05	"ENSG00000142864.15"	"annotated"	0.253	"ENST00000361219.11+ENST00000370995.6+ENST00000484880.1"	"chr1:67423977-67426083"	"chr1:67424977-67425083"	"chr1:67424583-67425583"	"ENSG00000142864.15"	986.1135817	20.05618926	8
"391"	"SF3A2"	"BRCA_K700E"	"chr19"	2247022	2247566	3	"clu_9191_+"	2	"chr19:2247022-2247594"	"<i>SF3A2</i>"	"cryptic"	0.00169	"ENSG00000104897.10"	"cryptic_threeprime"	0.07	"."	"chr19:2246022-2248566"	"chr19:2247022-2247566"	"chr19:2247066-2248066"	"ENSG00000104897.10"	44.37372132	11.38996666	0
"392"	"SF3A2"	"MDS_K700E"	"chr19"	2247022	2247566	3	"clu_2634_+"	3	"chr19:2247022-2247594"	"<i>SF3A2</i>"	"cryptic"	1.31e-08	"ENSG00000160991.15"	"cryptic_threeprime"	0.091	"."	"chr19:2246022-2248566"	"chr19:2247022-2247566"	"chr19:2247066-2248066"	"ENSG00000104897.10"	91.90594261	32.54333825	0
"393"	"SF3A2"	"Nalm_K700E"	"chr19"	2247022	2247566	3	"clu_7180_+"	2	"chr19:2247022-2247594"	"<i>SF3A2</i>"	"cryptic"	0.00106	"ENSG00000104897.10"	"cryptic_threeprime"	0.064	"."	"chr19:2246022-2248566"	"chr19:2247022-2247566"	"chr19:2247066-2248066"	"ENSG00000104897.10"	132.097028	3.261513473	0
"394"	"SGSM2"	"MDS_K700E"	"chr17"	2372786	2372953	2	"clu_16358_+"	3	"chr17:2372488-2372953"	"<i>SGSM2</i>"	"cryptic"	0.00134	"ENSG00000118495.18"	"cryptic_fiveprime"	0.072	"."	"chr17:2371786-2373953"	"chr17:2372786-2372953"	"chr17:2372453-2373453"	"ENSG00000141258.13"	47.87087256	13.70800601	0
"395"	"SGSM2"	"Nalm_K700E"	"chr17"	2372786	2372953	2	"clu_6075_+"	2	"chr17:2372488-2372953"	"<i>SGSM2</i>"	"cryptic"	0.029	"ENSG00000170364.13"	"cryptic_fiveprime"	0.136	"."	"chr17:2371786-2373953"	"chr17:2372786-2372953"	"chr17:2372453-2373453"	"ENSG00000141258.13"	63.58648228	3.04408105	0
"396"	"SKIV2L"	"K562_K700E"	"chr6"	31968538	31968623	3	"clu_4874_+"	2	"chr6:31968538-31968686"	"<i>SKIV2L</i>"	"annotated"	0.0118	"ENSG00000198242.14"	"annotated"	0.352	"ENST00000465703.5+ENST00000483553.5"	"chr6:31967538-31969623"	"chr6:31968538-31968623"	"chr6:31968123-31969123"	"ENSG00000204351.12"	40.43569497	0.719885204	12
"397"	"SKIV2L"	"MDS_K700E"	"chr6"	31968538	31968623	3	"clu_22233_+"	2	"chr6:31968538-31968686"	"<i>SKIV2L</i>"	"annotated"	0.00286	"ENSG00000266714.7"	"annotated"	0.302	"ENST00000465703.5+ENST00000483553.5"	"chr6:31967538-31969623"	"chr6:31968538-31968623"	"chr6:31968123-31969123"	"ENSG00000204351.12"	32.44185358	6.190519395	12
"398"	"SKIV2L"	"Nalm_K700E"	"chr6"	31968538	31968623	3	"clu_11763_+"	2	"chr6:31968538-31968686"	"<i>SKIV2L</i>"	"annotated"	0.00294	"ENSG00000180376.17"	"annotated"	0.236	"ENST00000465703.5+ENST00000483553.5"	"chr6:31967538-31969623"	"chr6:31968538-31968623"	"chr6:31968123-31969123"	"ENSG00000204351.12"	52.02001978	1.835172425	12
"399"	"SLC3A2"	"MDS_K700E"	"chr11"	62881447	62881881	2	"clu_20675_+"	3	"chr11:62881315-62881893"	"<i>SLC3A2</i>"	"cryptic"	0.0013	"ENSG00000073584.18"	"cryptic_threeprime"	0.127	"."	"chr11:62880447-62882881"	"chr11:62881447-62881881"	"chr11:62881381-62882381"	"ENSG00000168003.18"	138.0443962	31.92268564	0
"400"	"SLC3A2"	"Nalm_K700E"	"chr11"	62881447	62881881	2	"clu_2509_+"	3	"chr11:62881315-62881893"	"<i>SLC3A2</i>"	"annotated"	0.0029	"ENSG00000168003.18"	"annotated"	0.079	"ENST00000680729.1+ENST00000681232.1"	"chr11:62880447-62882881"	"chr11:62881447-62881881"	"chr11:62881381-62882381"	"ENSG00000168003.18"	202.0159204	6.83653185	0
"401"	"SMPD4"	"K562_K700E"	"chr2"	130157396	130164374	2	"clu_3208_-"	3	"chr2:130157396-130164374"	"<i>SMPD4</i>"	"annotated"	0.0331	"ENSG00000141030.13"	"annotated"	0.138	"ENST00000351288.10+ENST00000409031.5+ENST00000412570.5+ENST00000431183.6+ENST00000433118.5+ENST00000435455.6+ENST00000439029.5+ENST00000439886.5+ENST00000451542.5+ENST00000454468.5+ENST00000680196.1+ENST00000680298.1+ENST00000680401.1+ENST00000680679.1+ENST00000680810.1+ENST00000680987.1"	"chr2:130156396-130165374"	"chr2:130157396-130164374"	"chr2:130163874-130164874"	"ENSG00000136699.20"	116.2640116	1.145240728	19
"402"	"SMPD4"	"Nalm_K700E"	"chr2"	130157396	130164374	2	"clu_8449_-"	3	"chr2:130157396-130164374"	"<i>SMPD4</i>"	"annotated"	0.00219	"ENSG00000136699.20"	"annotated"	0.161	"ENST00000351288.10+ENST00000409031.5+ENST00000412570.5+ENST00000431183.6+ENST00000433118.5+ENST00000435455.6+ENST00000439029.5+ENST00000439886.5+ENST00000451542.5+ENST00000454468.5+ENST00000680196.1+ENST00000680298.1+ENST00000680401.1+ENST00000680679.1+ENST00000680810.1+ENST00000680987.1"	"chr2:130156396-130165374"	"chr2:130157396-130164374"	"chr2:130163874-130164874"	"ENSG00000136699.20"	155.9244392	3.351434133	19
"403"	"SMURF2"	"MDS_K700E"	"chr17"	64578594	64580789	2	"clu_9937_-"	2	"chr17:64578576-64580789"	"<i>SMURF2</i>"	"cryptic"	0.00191	"ENSG00000020922.12"	"cryptic_threeprime"	0.275	"."	"chr17:64577594-64581789"	"chr17:64578594-64580789"	"chr17:64580289-64581289"	"ENSG00000108854.16"	61.48477353	11.74858101	0
